Date,Open,High,Low,Close,Adj Close,Volume
12/27/2011,1740,1740,1647,5.650001,1695,100
12/28/2011,1701,1701,1635,5.6,1680,100
12/29/2011,1680,1722,1674,5.74,1722,200
12/30/2011,1710,1905,1671,6.29,1887,100
1/3/2012,1926,1935,1836,6.44,1932,100
1/4/2012,1935,1968,1779,6.460001,1938,200
1/5/2012,1935,1953,1794,6.02,1806,100
1/6/2012,1800,1902,1722,5.820001,1746,200
1/9/2012,1761,1761,1650,5.53,1659,200
1/10/2012,1725,1803,1725,5.900001,1770,100
1/11/2012,1764,1860,1761,6.01,1803,200
1/12/2012,1809,1896,1776,6.050001,1815,200
1/13/2012,1794,1836,1785,6.09,1827,100
1/17/2012,1854,1860,1803,6.08,1824,100
1/18/2012,1824,1935,1800,6.35,1905,200
1/19/2012,1932,1965,1863,6.420001,1926,200
1/20/2012,1908,2022,1857,6.65,1995,300
1/23/2012,2190,2190,1833,6.860001,2058,200
1/24/2012,2043,2235,2034,7.350001,2205,300
1/25/2012,2202,2499,2130,8.120001,2436,500
1/26/2012,2466,2520,2439,8.210001,2463,500
1/27/2012,2469,2637,2460,8.64,2592,300
1/30/2012,2589,2637,2532,8.64,2592,400
1/31/2012,2598,2655,2589,8.670001,2601,300
2/1/2012,2613,2700,2592,8.97,2691,200
2/2/2012,2700,2859,2640,9.450001,2835,400
2/3/2012,2952,3000,2880,9.900001,2970,400
2/6/2012,2943,3000,2913,9.990001,2997,500
2/7/2012,3000,3000,2856,9.750001,2925,600
2/8/2012,2925,2997,2706,9.400001,2820,1000
2/9/2012,2832,2859,2583,8.990001,2697,700
2/10/2012,2655,2724,2520,8.500001,2550,400
2/13/2012,2625,3105,2571,10.110001,3033,1200
2/14/2012,3054,3168,2901,10.490001,3147,500
2/15/2012,3249,3387,3024,10.210001,3063,1300
2/16/2012,3048,3084,2931,10.02,3006,500
2/17/2012,3015,3015,2856,9.800001,2940,500
2/21/2012,2982,2988,2802,9.570001,2871,500
2/22/2012,2871,2922,2706,9.47,2841,600
2/23/2012,2835,2850,2745,9.31,2793,200
2/24/2012,2784,2802,2670,9.010001,2703,100
2/27/2012,2673,2856,2610,9.27,2781,500
2/28/2012,2799,2799,2622,8.920001,2676,300
2/29/2012,2748,3336,2721,10.010001,3003,1500
3/1/2012,3120,3120,2673,9.100001,2730,700
3/2/2012,2709,2730,2460,8.210001,2463,500
3/5/2012,2469,2469,2265,7.670001,2301,500
3/6/2012,2262,2271,2106,7.170001,2151,500
3/7/2012,2166,2403,2166,7.820001,2346,700
3/8/2012,2361,2772,2361,9.13,2739,900
3/9/2012,2766,2970,2733,9.330001,2799,700
3/12/2012,2805,2823,2652,9.09,2727,400
3/13/2012,2775,2970,2775,9.81,2943,900
3/14/2012,2970,2994,2790,9.410001,2823,400
3/15/2012,2817,2865,2574,8.750001,2625,800
3/16/2012,2637,2754,2589,8.900001,2670,200
3/19/2012,2670,2811,2595,8.850001,2655,300
3/20/2012,2637,2730,2556,8.93,2679,300
3/21/2012,2703,2880,2682,9.360001,2808,600
3/22/2012,2793,2898,2700,9.300001,2790,300
3/23/2012,2790,2982,2790,9.650001,2895,500
3/26/2012,2934,3117,2904,10.280001,3084,600
3/27/2012,3090,3099,2901,9.72,2916,600
3/28/2012,3030,3030,2871,9.81,2943,800
3/29/2012,2910,3069,2817,9.77,2931,1500
3/30/2012,2943,2943,2703,9.190001,2757,400
4/2/2012,2784,2871,2703,9.250001,2775,500
4/3/2012,2811,2973,2781,9.440001,2832,500
4/4/2012,2826,2859,2772,9.370001,2811,200
4/5/2012,2886,2943,2817,9.610001,2883,200
4/9/2012,2838,2838,2733,9.250001,2775,400
4/10/2012,2784,3006,2766,9.22,2766,1000
4/11/2012,2820,3075,2820,9.750001,2925,1000
4/12/2012,2952,3000,2814,9.700001,2910,300
4/13/2012,2916,2916,2715,9.14,2742,500
4/16/2012,2775,2844,2718,9.100001,2730,700
4/17/2012,2760,2889,2757,9.500001,2850,600
4/18/2012,2850,2898,2703,9.27,2781,400
4/19/2012,2796,2796,2652,9.160001,2748,300
4/20/2012,2796,2850,2748,9.31,2793,200
4/23/2012,2736,2907,2670,9.64,2892,400
4/24/2012,2892,3000,2877,9.910001,2973,300
4/25/2012,3000,3000,2829,9.710001,2913,100
4/26/2012,2934,2985,2895,9.750001,2925,200
4/27/2012,2937,2973,2865,9.820001,2946,100
4/30/2012,2976,3057,2895,9.690001,2907,300
5/1/2012,2922,3030,2850,9.77,2931,200
5/2/2012,2901,3075,2775,9.990001,2997,600
5/3/2012,2964,2964,2670,8.920001,2676,500
5/4/2012,2670,2670,2403,8.170001,2451,200
5/7/2012,2430,2433,2220,7.810001,2343,500
5/8/2012,2322,2397,2307,7.83,2349,300
5/9/2012,2319,2343,2160,7.23,2169,300
5/10/2012,2232,2232,2055,7.3,2190,600
5/11/2012,2160,2181,2061,7.02,2106,300
5/14/2012,2064,2064,1890,6.36,1908,500
5/15/2012,1914,2043,1815,6.08,1824,800
5/16/2012,1845,1923,1740,5.84,1752,500
5/17/2012,1776,1776,1656,5.6,1680,400
5/18/2012,1683,1752,1662,5.6,1680,300
5/21/2012,1677,1746,1644,5.79,1737,400
5/22/2012,1767,1815,1596,5.400001,1620,600
5/23/2012,1596,1623,1452,5.35,1605,700
5/24/2012,1632,1827,1620,5.86,1758,900
5/25/2012,1779,1806,1650,5.77,1731,500
5/29/2012,1743,1752,1647,5.75,1725,500
5/30/2012,1695,1719,1590,5.51,1653,600
5/31/2012,1665,1911,1629,6.070001,1821,900
6/1/2012,1785,1785,1614,5.56,1668,300
6/4/2012,1680,1680,1548,5.28,1584,400
6/5/2012,1593,1764,1590,5.820001,1746,500
6/6/2012,1818,1854,1692,5.77,1731,500
6/7/2012,1794,1848,1683,5.630001,1689,300
6/8/2012,1695,1752,1617,5.49,1647,300
6/11/2012,1659,1818,1632,5.73,1719,600
6/12/2012,1743,1767,1665,5.650001,1695,500
6/13/2012,1698,1815,1656,5.75,1725,400
6/14/2012,1716,1851,1671,5.99,1797,500
6/15/2012,1800,1821,1746,5.960001,1788,500
6/18/2012,1779,1821,1665,5.86,1758,600
6/19/2012,1758,1827,1722,5.920001,1776,800
6/20/2012,2250,2832,2175,7.750001,2325,7300
6/21/2012,2325,2361,2181,7.470001,2241,1800
6/22/2012,2289,2418,2181,7.78,2334,7600
6/25/2012,2319,2481,2286,8.110001,2433,1000
6/26/2012,2433,2730,2433,8.77,2631,1500
6/27/2012,2592,2622,2025,6.8,2040,5700
6/28/2012,1998,2070,1443,4.95,1485,5900
6/29/2012,1530,1569,1425,4.97,1491,23400
7/2/2012,1509,1524,1443,4.95,1485,3500
7/3/2012,1473,1485,1452,4.880001,1464,2000
7/5/2012,1470,1479,1311,4.52,1356,2800
7/6/2012,1344,1410,1305,4.44,1332,2300
7/9/2012,1320,1332,1230,4.18,1254,4300
7/10/2012,1350,1350,1254,4.37,1311,3700
7/11/2012,1317,1380,1281,4.45,1335,2100
7/12/2012,1326,1335,1263,4.36,1308,1400
7/13/2012,1317,1329,1305,4.39,1317,900
7/16/2012,1317,1347,1290,4.39,1317,600
7/17/2012,1329,1368,1257,4.47,1341,2100
7/18/2012,1344,1365,1302,4.35,1305,1700
7/19/2012,1317,1353,1290,4.48,1344,700
7/20/2012,1326,1374,1287,4.5,1350,1400
7/23/2012,1317,1332,1224,4.43,1329,1500
7/24/2012,1329,1344,1218,4.1,1230,1400
7/25/2012,1251,1317,1245,4.36,1308,1300
7/26/2012,1335,1335,1227,4.130001,1239,1000
7/27/2012,1248,1275,1194,4.25,1275,1100
7/30/2012,1284,1284,1167,3.950001,1185,1200
7/31/2012,1209,1227,1143,3.88,1164,3400
8/1/2012,1176,1203,1098,3.66,1098,1500
8/2/2012,1092,1143,1071,3.68,1104,600
8/3/2012,1131,1209,1095,4,1200,700
8/6/2012,1209,1404,1023,3.68,1104,4200
8/7/2012,1128,1176,1095,3.85,1155,800
8/8/2012,1245,1245,1080,3.73,1119,800
8/9/2012,1065,1116,1065,3.67,1101,700
8/10/2012,1101,1185,1101,3.87,1161,900
8/13/2012,1242,1245,1095,3.77,1131,1800
8/14/2012,1146,1200,1119,3.84,1152,700
8/15/2012,1155,1161,1098,3.700001,1110,700
8/16/2012,1113,1185,1050,3.950001,1185,1900
8/17/2012,1185,1206,1152,3.89,1167,600
8/20/2012,1167,1194,1128,3.91,1173,500
8/21/2012,1185,1191,1131,3.84,1152,400
8/22/2012,1143,1182,1116,3.84,1152,1400
8/23/2012,1149,1149,1095,3.65,1095,500
8/24/2012,1098,1134,1038,3.65,1095,1300
8/27/2012,1116,1140,1098,3.69,1107,700
8/28/2012,1113,1134,1110,3.74,1122,600
8/29/2012,1125,1128,1083,3.65,1095,700
8/30/2012,1098,1107,1059,3.54,1062,300
8/31/2012,1068,1077,1050,3.54,1062,500
9/4/2012,1065,1080,1035,3.46,1038,1100
9/5/2012,1035,1056,975,3.4,1020,1400
9/6/2012,1026,1038,930,3.19,957,3400
9/7/2012,975,1026,948,3.3,990,2400
9/10/2012,999,1017,960,3.27,981,1000
9/11/2012,984,1008,963,3.23,969,900
9/12/2012,972,993,954,3.28,984,1900
9/13/2012,987,1050,975,3.45,1035,1700
9/14/2012,1050,1077,990,3.47,1041,2000
9/17/2012,1044,1098,1038,3.5,1050,1900
9/18/2012,1035,1074,996,3.35,1005,1200
9/19/2012,1008,1011,960,3.3,990,1200
9/20/2012,981,996,966,3.29,987,700
9/21/2012,1008,1017,978,3.3,990,1500
9/24/2012,987,1011,960,3.31,993,600
9/25/2012,774,783,630,2.14,642,17100
9/26/2012,567,630,531,1.84,552,14800
9/27/2012,549,606,546,2,600,5500
9/28/2012,603,642,600,2.14,642,3300
10/1/2012,675,675,621,2.1,630,2100
10/2/2012,615,633,588,2.01,603,3800
10/3/2012,603,648,585,2.11,633,4400
10/4/2012,630,660,603,2.18,654,1400
10/5/2012,654,654,627,2.09,627,900
10/8/2012,627,645,612,2.12,636,1000
10/9/2012,627,636,600,2.01,603,1200
10/10/2012,615,630,609,2.04,612,800
10/11/2012,621,624,606,2.04,612,400
10/12/2012,612,654,609,2.03,609,800
10/15/2012,612,618,603,2.05,615,500
10/16/2012,615,618,588,1.98,594,900
10/17/2012,606,606,585,2.01,603,500
10/18/2012,618,630,600,2,600,600
10/19/2012,603,603,567,1.95,585,1400
10/22/2012,570,576,540,1.9,570,900
10/23/2012,564,606,552,1.92,576,1000
10/24/2012,579,606,579,1.98,594,1000
10/25/2012,630,639,600,2.09,627,2300
10/26/2012,624,627,600,2.07,621,1400
10/31/2012,633,642,588,2.02,606,1100
11/1/2012,603,612,588,2.01,603,800
11/2/2012,606,624,594,2,600,1400
11/5/2012,600,624,588,2.07,621,900
