Date,Open,High,Low,Close,Adj Close,Volume
4/2/2014,2.79,2.79,2.75,2.79,2.79,16300
4/3/2014,2.75,2.85,2.74,2.83,2.83,14100
4/4/2014,2.85,3.04,2.85,2.98,2.98,16800
4/7/2014,2.85,2.9,2.84,2.85,2.85,16000
4/8/2014,2.85,2.9,2.85,2.88,2.88,13800
4/9/2014,2.9,2.9,2.78,2.78,2.78,16900
4/10/2014,2.66,2.94,2.66,2.76,2.76,54400
4/11/2014,2.72,2.75,2.56,2.75,2.75,11800
4/14/2014,2.72,2.72,2.55,2.55,2.55,26500
4/15/2014,2.6,2.72,2.4,2.42,2.42,43700
4/16/2014,2.53,2.53,2.22,2.35,2.35,13900
4/17/2014,2.39,2.4,2.24,2.32,2.32,10200
4/21/2014,2.45,2.55,2.45,2.51,2.51,14400
4/22/2014,2.54,2.54,2.51,2.53,2.53,11400
4/23/2014,2.53,2.53,2.45,2.49,2.49,3200
4/24/2014,2.4,2.58,2.2,2.53,2.53,20700
4/25/2014,2.4,2.4,2.35,2.36,2.36,4800
4/28/2014,2.39,2.46,2.3,2.43,2.43,19600
4/29/2014,2.34,2.43,2.29,2.36,2.36,13400
4/30/2014,2.41,2.44,2.26,2.44,2.44,11100
5/1/2014,2.51,2.51,2.45,2.45,2.45,3900
5/2/2014,2.42,2.43,2.42,2.43,2.43,1300
5/5/2014,2.45,2.5,2.4,2.43,2.43,15600
5/6/2014,2.6,2.75,2.5,2.66,2.66,52000
5/7/2014,2.72,2.8,2.55,2.58,2.58,32900
5/8/2014,2.58,2.7,2.58,2.64,2.64,22800
5/9/2014,2.9,4.35,2.88,3.11,3.11,1396500
5/12/2014,3.05,3.05,2.49,2.61,2.61,135400
5/13/2014,2.62,3.09,2.62,2.85,2.85,85100
5/14/2014,2.85,3,2.76,3,3,50300
5/15/2014,3.05,3.09,2.85,2.86,2.86,70300
5/16/2014,2.86,2.95,2.84,2.85,2.85,45500
5/19/2014,3,3.05,2.88,2.92,2.92,69300
5/20/2014,2.85,2.85,2.55,2.84,2.84,93300
5/21/2014,2.07,2.15,1.93,2.07,2.07,812500
5/22/2014,2.07,2.19,2.05,2.16,2.16,274000
5/23/2014,2.18,2.23,2.12,2.17,2.17,73800
5/27/2014,2.12,2.22,2.11,2.17,2.17,110400
5/28/2014,2.11,2.15,2.01,2.11,2.11,111700
5/29/2014,2.1,2.1,2.02,2.06,2.06,80200
5/30/2014,2.03,2.18,2.03,2.05,2.05,105100
6/2/2014,2.11,2.12,2.04,2.06,2.06,29800
6/3/2014,2.07,2.07,1.88,1.96,1.96,151200
6/4/2014,1.89,2.11,1.77,1.96,1.96,64800
6/5/2014,1.87,2.08,1.81,1.96,1.96,88300
6/6/2014,1.93,1.99,1.93,1.96,1.96,35800
6/9/2014,1.95,2.07,1.95,2.06,2.06,82800
6/10/2014,2.13,2.15,2,2.08,2.08,272100
6/11/2014,2.1,2.17,1.96,2.01,2.01,320300
6/12/2014,2.01,2.09,1.99,2.01,2.01,93600
6/13/2014,2.03,2.14,1.97,2.03,2.03,63500
6/16/2014,2.02,2.04,1.97,1.97,1.97,55900
6/17/2014,1.97,2.12,1.96,2.04,2.04,199400
6/18/2014,2.2,2.4,1.93,1.98,1.98,1228500
6/19/2014,1.98,2.04,1.84,2.03,2.03,148400
6/20/2014,2.03,2.04,1.84,1.84,1.84,134800
6/23/2014,1.88,2.09,1.84,2.05,2.05,88500
6/24/2014,2.02,2.05,1.86,2.03,2.03,76600
6/25/2014,2.01,2.03,1.92,1.97,1.97,16000
6/26/2014,1.97,2,1.94,1.95,1.95,37400
6/27/2014,1.95,2,1.92,2,2,75700
6/30/2014,2,2,1.92,1.95,1.95,41800
7/1/2014,1.95,1.95,1.86,1.93,1.93,57400
7/2/2014,1.87,1.94,1.86,1.9,1.9,31800
7/3/2014,1.93,1.94,1.72,1.81,1.81,237200
7/7/2014,1.9,1.9,1.77,1.8,1.8,21700
7/8/2014,1.8,1.81,1.75,1.77,1.77,14200
7/9/2014,1.74,1.84,1.69,1.82,1.82,33600
7/10/2014,1.75,1.8,1.72,1.77,1.77,22500
7/11/2014,1.77,1.81,1.75,1.76,1.76,43800
7/14/2014,1.8,1.98,1.79,1.8,1.8,125200
7/15/2014,1.8,1.83,1.72,1.77,1.77,26100
7/16/2014,1.8,1.92,1.78,1.82,1.82,123800
7/17/2014,1.81,1.81,1.75,1.8,1.8,38900
7/18/2014,1.8,1.92,1.75,1.86,1.86,154000
7/21/2014,1.87,2.1,1.85,1.89,1.89,315500
7/22/2014,1.9,2.04,1.9,1.94,1.94,135300
7/23/2014,1.94,1.98,1.82,1.87,1.87,115100
7/24/2014,1.9,1.95,1.86,1.93,1.93,23700
7/25/2014,1.95,2.04,1.94,1.94,1.94,92000
7/28/2014,1.97,1.97,1.85,1.9,1.9,47200
7/29/2014,1.9,1.91,1.85,1.89,1.89,40400
7/30/2014,1.86,1.89,1.85,1.85,1.85,17900
7/31/2014,1.86,1.88,1.75,1.77,1.77,62200
8/1/2014,1.77,1.77,1.65,1.7,1.7,82400
8/4/2014,1.73,1.75,1.68,1.72,1.72,13200
8/5/2014,1.74,1.79,1.68,1.74,1.74,20400
8/6/2014,1.8,1.85,1.72,1.73,1.73,63700
8/7/2014,1.78,1.8,1.72,1.75,1.75,45500
8/8/2014,1.75,1.83,1.72,1.79,1.79,27500
8/11/2014,1.81,1.87,1.76,1.81,1.81,46800
8/12/2014,1.77,1.8,1.71,1.77,1.77,43800
8/13/2014,1.69,1.78,1.69,1.77,1.77,12800
8/14/2014,1.73,1.78,1.73,1.76,1.76,16000
